"global_category","indicator_name","value","count"
"Overview","Non-GHG target type","Not Applicable",57
"Overview","Non-GHG target type","Forestry target",7
"Overview","Non-GHG target type","Renewable energy target and Forestry target",4
"Overview","Non-GHG target type","Renewable energy target",3
"Overview","Non-GHG target type","Energy efficiency target",1
"Overview","Non-GHG target type","Forestry target and Other targets",1
