"global_category","indicator_name","value","count"
"Overview","Mitigation contribution type","GHG target",335
"Overview","Mitigation contribution type","Actions only",50
"Overview","Mitigation contribution type","GHG target and non-GHG target",49
"Overview","Mitigation contribution type","Non-GHG target and actions",16
"Overview","Mitigation contribution type","Non-GHG target",12
"Overview","Mitigation contribution type","<p>Non-GHG target and actions</p> <p>""Being a Small Island Development State and a developing country with lowest total emissions in the world, Nauru&rsquo;s mitigation contributions are non-GHG targets through implementation of conditional and unconditional policies, measures and actions. Nauru also recognizes that mitigation contributions from developed countries may be absolute economy-wide emissions reduction targets relative to a base year while the developing countries can communicate policies, measures and actions departing from business as usual emissions.""</p>",2
"Overview","Mitigation contribution type","GHG target and actions",2
"Overview","Mitigation contribution type","GHG Target",1
"Overview","Mitigation contribution type","No Document Submitted",1
