"global_category","indicator_name","value","count"
"Overview","Strengthened or added GHG target","No previous submission available",197
"Overview","Strengthened or added GHG target","No revision compared with previous version",169
"Overview","Strengthened or added GHG target","Yes, enhancement in the revised submission",76
"Overview","Strengthened or added GHG target","No, no enhancement in the revised submission",24
"Overview","Strengthened or added GHG target","No Document Submitted",1
"Overview","Strengthened or added GHG target","Unclear",1
