"global_category","indicator_name","value","count"
"Sectoral Information","Emission reduction potential","12,050 tCO2eq (16.4% of projected 2025 inventory) | 13,030 tCO2eq (16.6% of projected 2030 inventory)",2
"Sectoral Information","Emission reduction potential","12,050 tCO2eq in 2025 (16.4% of 2025 projected inventory) | 12,840 tCO2eq (16.4% of 2030 projected inventory)",2
"Sectoral Information","Emission reduction potential","14.238 MtCO2e",2
"Sectoral Information","Emission reduction potential","146 ktCO2e",2
"Sectoral Information","Emission reduction potential","1468000 ktCO2e (by 2025)",2
"Sectoral Information","Emission reduction potential","1486 MtCO2eq",2
"Sectoral Information","Emission reduction potential","15.316MtCO2eq",2
"Sectoral Information","Emission reduction potential","155 - 712 MtCO2e",2
"Sectoral Information","Emission reduction potential","16,284 ktCO2 per annum by 2020",2
"Sectoral Information","Emission reduction potential","16.9-22.2 MtCO2 below BAU in 2030",2
"Sectoral Information","Emission reduction potential","17 MtCO2e",2
"Sectoral Information","Emission reduction potential","17,341 GgCO2eq (2010-2025)",2
"Sectoral Information","Emission reduction potential","179 MtCO2e",2
"Sectoral Information","Emission reduction potential","18.513 MtCO2e",2
"Sectoral Information","Emission reduction potential","1910 tCO2eq in 2025 (2.6% of 2025 projected inventory) | 1910 tCO2eq (2.4 % of 2030 projected inventory)",2
"Sectoral Information","Emission reduction potential","2 MtCO2e per year; 24-34% reduction below BAU in 2030 in the sector",2
"Sectoral Information","Emission reduction potential","2,000 GgCO2eq (2015-2025)",2
"Sectoral Information","Emission reduction potential","2.6 MtCO2e/year",2
"Sectoral Information","Emission reduction potential","2.7-3.7 MtCO2e",2
"Sectoral Information","Emission reduction potential","2.7 MtCO2e per year",2
"Sectoral Information","Emission reduction potential","2000 GgCO2eq (2015-2025)",2
"Sectoral Information","Emission reduction potential","21,136.13 tCO2eq annually (added up project's mitigation potentials)",2
"Sectoral Information","Emission reduction potential","22.4 MtCO2e",2
"Sectoral Information","Emission reduction potential","224,256 tCO2eq",2
"Sectoral Information","Emission reduction potential","23 MtCO2",2
"Sectoral Information","Emission reduction potential","23 MtCO2eq over the next 15 years.",2
"Sectoral Information","Emission reduction potential","250 Kt CO2 avoided yearly",2
"Sectoral Information","Emission reduction potential","26 MtCO2e",2
"Sectoral Information","Emission reduction potential","28.922 MtCO2eq",2
"Sectoral Information","Emission reduction potential","3 MtCO2e",2
"Sectoral Information","Emission reduction potential","3,500 GgCO2eq (2015-2025)",2
"Sectoral Information","Emission reduction potential","31 MtCO2e",2
"Sectoral Information","Emission reduction potential","320 kt CO2e",2
"Sectoral Information","Emission reduction potential","34 MtCO2eq over the next 15 years",2
"Sectoral Information","Emission reduction potential","35 MtCO2e/year",2
"Sectoral Information","Emission reduction potential","39.3 GgCO2e",2
"Sectoral Information","Emission reduction potential","4,485.12 tCO2eq",2
"Sectoral Information","Emission reduction potential","4.8 MtCO2e",2
"Sectoral Information","Emission reduction potential","42 MW",2
"Sectoral Information","Emission reduction potential","45.24 MtCO2eq entire implementation period",2
"Sectoral Information","Emission reduction potential","48.7 MtCO2e",2
"Sectoral Information","Emission reduction potential","5.2 GgCO2e",2
"Sectoral Information","Emission reduction potential","586 ktCO2e",2
"Sectoral Information","Emission reduction potential","6 MtCO2 over a period of 10 years (45,000 ha)",2
"Sectoral Information","Emission reduction potential","60,000 to 69,000 ktCO2e by 2020",2
"Sectoral Information","Emission reduction potential","6000 kt CO2e",2
"Sectoral Information","Emission reduction potential","63ktCO2 per year",2
"Sectoral Information","Emission reduction potential","64 MtCO2e",2
"Sectoral Information","Emission reduction potential","7.2 MtCO2",2
"Sectoral Information","Emission reduction potential","7080 tCO2eq in 2025 (9.6% of 2025 projected inventory) | 7080 tCO2eq (9% of 2030 projected inventory)",2
"Sectoral Information","Emission reduction potential","74 MtCO2e",2
"Sectoral Information","Emission reduction potential","8 MtCO2e",2
"Sectoral Information","Emission reduction potential","82 ktCO2e/a from 1,000 schools in pilot",2
"Sectoral Information","Emission reduction potential","9 MtCO2eq over the next 15 years",2
"Sectoral Information","Emission reduction potential","9,000 GgCO2eq (2010-2025)",2
"Sectoral Information","Emission reduction potential","9.65 MtCO2e",2
"Sectoral Information","Emission reduction potential","Medium emission reduction potential.",2
"Sectoral Information","Emission reduction potential","Road network development 33 ktCO2/pa; 158 ktCO2/pa for public transport development",2
"Sectoral Information","Emission reduction potential","-23.35 MtCO2e cumulative GHG emission from 2021-2030",1
"Sectoral Information","Emission reduction potential","-26.1 MtCO2e cumulative GHG emission from 2021-2030",1
"Sectoral Information","Emission reduction potential","""According to the statistics, measures on energy-saving and energy efficiency helped reduce by about 7.3 million tonnes CO2eq in 2014 compared to the previous BAU scenario. In 2014, electricity loss decreased by 1.55% (equivalent to about 2.2 billion kWh) compared to 2010, contributing to a reduction of 1.46 million tonnes of CO2eq. In the 2015-2019 period, electricity loss was cut by about 29.7 billion kWh compared to 2010 and helped reduce emissions by 26.5 million tonnes of CO2eq.""",1
"Sectoral Information","Emission reduction potential","""In the 2020-2030 period, a cumulative emissions reduction is about 8 million tCO2.""",1
"Sectoral Information","Emission reduction potential","""It is estimated that the contribution will avoid the emission of 30.6 million ktCO2eq. into the atmosphere in the period 2014 ‚Äì 2030.""",1
"Sectoral Information","Emission reduction potential","""It is estimated that the contribution will prevent the emissions of 700 thousand tons of CO2eq. to the atmosphere in the period 2014 - 2030.""",1
"Sectoral Information","Emission reduction potential","""The emission reduction programme in North Central Viet Nam is expected to cut 25 million tonnes of CO2eq in the 2018-2025 period. National forest coverage has also been on the rise, reaching 41.89% by the end of 2019.""",1
"Sectoral Information","Emission reduction potential","""The implementation of the program leads to a reduction of emissions of 113.7 thousand tCO2eq. in 2020, up to 538 thousand tCO2eq. in 2030.""<br>""Recent projections have shown that a reduction of more than 900 thousand tCO2e in 2030, if the entire swine industry is considered.""",1
"Sectoral Information","Emission reduction potential","""These three combined targets can reduce emissions from approximately 1,999 Gg CO2 eq. in BAU in 2025 to approximately 1,774 Gg CO2 eq. This is around 11% reduction in emissions from the cooking sector. For 2030, these three targets can reduce emissions from approximately 2,064 Gg CO2 eq. from BAU to 1,599 Gg CO2 eq., which is around 23% reduction in emissions.""",1
"Sectoral Information","Emission reduction potential","""This would remove 115.7 million atmospheric tCO2 in that period.""<br>Conditionally, with additional support this would remove 169.9 million atmospheric tCO2 in that period.",1
"Sectoral Information","Emission reduction potential","0.01 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","0.012 MtCO2e emissions reduction below BAU by 2020, 0.024 MtCO2e emissions reduction below BAU by 2030",1
"Sectoral Information","Emission reduction potential","0.02 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","0.02 MtCO2 eq",1
"Sectoral Information","Emission reduction potential","0.053 MtCO2e",1
"Sectoral Information","Emission reduction potential","0.09 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","0.11 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","0.13 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","0.20 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","0.22 - 2.01 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","0.39 - 3.24 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","0.465 MtCO2e<br>5.915 MtCO2e",1
"Sectoral Information","Emission reduction potential","0.6 MtCO2(unconditioonal); 3.3 MtCO2 (conditional)",1
"Sectoral Information","Emission reduction potential","0.71 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","0.719 MtCO2e",1
"Sectoral Information","Emission reduction potential","0.96 - 1.21 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","0.965 MtCO2e",1
"Sectoral Information","Emission reduction potential","1,382.86 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","1.03 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","1.232 MtCO2e",1
"Sectoral Information","Emission reduction potential","1.255 MtCO2e",1
"Sectoral Information","Emission reduction potential","1.31 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","1.461 MtCO2e",1
"Sectoral Information","Emission reduction potential","1.67 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","1.98 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","10 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","10.37 Mt CO2 eq (Modeled with 300,000 ha 2015-2030)",1
"Sectoral Information","Emission reduction potential","10.689 MtCO2e<br>13.605 MtCO2e<br>15.22 MtCO2e<br>4.145 MtCO2e",1
"Sectoral Information","Emission reduction potential","10.705 MtCO2e",1
"Sectoral Information","Emission reduction potential","100 ktCO2e/y between 2020 and 2030",1
"Sectoral Information","Emission reduction potential","1045.2",1
"Sectoral Information","Emission reduction potential","1048.8",1
"Sectoral Information","Emission reduction potential","106.1",1
"Sectoral Information","Emission reduction potential","107.11 ktCO2e/year (biofuels in MSW); 28.10 ktCO2e/year (biogas in farms)",1
"Sectoral Information","Emission reduction potential","11.15 Mt CO2 eq (Only modeling the AFOLU component)",1
"Sectoral Information","Emission reduction potential","11.2 MtCO2 annual",1
"Sectoral Information","Emission reduction potential","11.2Gg CO2 per year and remove additional 2.2 – 35Gg CO2 per year between 2020 and 2030. The expected cumulative emissions reduction would be up to 379Gg CO2 between 2015 and 2030.",1
"Sectoral Information","Emission reduction potential","12.12 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","12.354 MtCO2e",1
"Sectoral Information","Emission reduction potential","127.29 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","128 ktCO2e/y between 2020 and 2030",1
"Sectoral Information","Emission reduction potential","13.932 MtCO2e",1
"Sectoral Information","Emission reduction potential","130",1
"Sectoral Information","Emission reduction potential","155 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","16.94 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","17.25 ktCO2e/year (electric stoves); 488.15 ktCO2e/year  (wood stoves); 232.31 ktCO2e/year (LPG stoves)",1
"Sectoral Information","Emission reduction potential","18.139 MtCO2e",1
"Sectoral Information","Emission reduction potential","193.75 ktCO2e/year; 135.00 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","2.1 MtCO2 in 2030",1
"Sectoral Information","Emission reduction potential","2.1Gg CO2 per year in 2020 and 12.4Gg CO2 by 2030. Expected cumulative reduction would be up to 118Gg CO2 between 2020 and 2030 (depending on population growth).",1
"Sectoral Information","Emission reduction potential","2.216 MtCO2e",1
"Sectoral Information","Emission reduction potential","2.29 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","2.457 MtCO2e",1
"Sectoral Information","Emission reduction potential","2.75 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","2.973 MtCO2e<br>0.117 MtCO2e",1
"Sectoral Information","Emission reduction potential","20.26 MtCO2e<br>8.793 MtCO2e<br>5.778 MtCO2e<br>10.01 MtCO2e<br>0.615 MtCO2e<br>53.448 MtCO2e<br>1.644 MtCO2e<br>0.613 MtCO2e<br>0.726 MtCO2e",1
"Sectoral Information","Emission reduction potential","23.9 MtCO2e cumulative sequestration capacity from 2021-2030",1
"Sectoral Information","Emission reduction potential","234.1",1
"Sectoral Information","Emission reduction potential","24.21 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","25 ktCO2e/y between 2020 and 2030",1
"Sectoral Information","Emission reduction potential","2500 ktCO2e/y between 2020 and 2030",1
"Sectoral Information","Emission reduction potential","263 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","27.94 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","280 ktCO2e/y between 2020 and 2030",1
"Sectoral Information","Emission reduction potential","29 ktCO2e/y between 2020 and 2030",1
"Sectoral Information","Emission reduction potential","3, 300Gg CO2",1
"Sectoral Information","Emission reduction potential","3.14 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","3.995 MtCO2e",1
"Sectoral Information","Emission reduction potential","30 ktCO2e/y between 2020 and 2030",1
"Sectoral Information","Emission reduction potential","300 ktCO2e/y between 2020 and 2030",1
"Sectoral Information","Emission reduction potential","31.16 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","315 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","32 MtCO2e cumulative sequestration capacity from 2021-2030",1
"Sectoral Information","Emission reduction potential","36.05 ktCO2e/year<br>90.13 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","39,383Gg of the total GHG emissions",1
"Sectoral Information","Emission reduction potential","39.11 ktCO2e/year  (domestic CFLs); 60.03 ktCO2e/year (LEDs); 3.3 ktCO2e/year  (office CFLs); 18.07 ktCO2e/year (AC); 26.37 ktCO2e/year (refrigerators)",1
"Sectoral Information","Emission reduction potential","391.88 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","4.04 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","4.74 - 7.99 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","40 ktCO2e/y between 2020 and 2030",1
"Sectoral Information","Emission reduction potential","42.557 MtCO2e",1
"Sectoral Information","Emission reduction potential","5,661,077 tC02eq increase in carbon sequestration",1
"Sectoral Information","Emission reduction potential","5.661 MtCO2e through proper management of the ecosystem",1
"Sectoral Information","Emission reduction potential","5.70 MtCO2e",1
"Sectoral Information","Emission reduction potential","5.97 MtCO2e",1
"Sectoral Information","Emission reduction potential","50 ktCO2e/y between 2020 and 2030",1
"Sectoral Information","Emission reduction potential","51.183 MtCO2e",1
"Sectoral Information","Emission reduction potential","5283.3",1
"Sectoral Information","Emission reduction potential","53.448 MtCO2e",1
"Sectoral Information","Emission reduction potential","57.518 MtCO2e<br>10.173 MtCO2e",1
"Sectoral Information","Emission reduction potential","58.40 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","58.8 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","58.811 MtCO2e",1
"Sectoral Information","Emission reduction potential","59.18 Mt CO2 eq",1
"Sectoral Information","Emission reduction potential","6.073 MtCO2e",1
"Sectoral Information","Emission reduction potential","61.56 ktCO2e/year (waste heat recovery); 167.9 ktCO2e/year (clinker replacement)",1
"Sectoral Information","Emission reduction potential","61.6 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","76.38 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","8.1 MtCO2e cumulative sequestration capacity from 2021-2030",1
"Sectoral Information","Emission reduction potential","82 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","830.1",1
"Sectoral Information","Emission reduction potential","8340.5",1
"Sectoral Information","Emission reduction potential","84 ktCO2e/y between 2020 and 2030",1
"Sectoral Information","Emission reduction potential","9.267 MtCO2e",1
"Sectoral Information","Emission reduction potential","9.548 MtCO2e",1
"Sectoral Information","Emission reduction potential","90.04 ktCO2e/year",1
"Sectoral Information","Emission reduction potential","An initial estimate suggests that the avoided deforestation, reforestation and sustainable land management outcomes of the project could yield emission reductions of more than 550,000tCO2e for the 4 years of the project.",1
"Sectoral Information","Emission reduction potential","As a result of the previous study, by 2015 protected areas emitted 4316.66 Gigramos CO2eq. and absorbed 10,798.45 Gigram of CO2 eq. This shows that even in these protected areas, important resources are required for their conservation.",1
"Sectoral Information","Emission reduction potential","Cocoa: 0.16 Mt CO2 eq; Rice: 0.08 Mt CO2 eq (only due to the reduction of N2O emissions due to lower consumption of fertilizers); Coffee: 0.28 Mt CO2 eq (AFOLU), 0.005 Mt CO2 eq in aggregate with the NAMA Panela (Wastewater), 0.08 Mt CO2 eq in aggregate with the Panela NAMA (Energy Efficiency); Panela: 0.02 Mt CO2 eq (AFOLU), 0.005 Mt CO2 eq in aggregate with NAMA Café (Wastewater), 0.08 Mt CO2 eq in aggregate with NAMA Café (Energy Efficiency).",1
"Sectoral Information","Emission reduction potential","Cumulative reduction in emissions from bagasse would be 947Gg CO2 by 2030.",1
"Sectoral Information","Emission reduction potential","Expected cumulative reduction in emission by enhancement of the grid infrastructure would be in the range of 160- 273Gg CO2e until 2030.",1
"Sectoral Information","Emission reduction potential","Expected cumulative reduction in emissions from solar PV projects would be around 518Gg CO2 until 2030",1
"Sectoral Information","Emission reduction potential","Expected cumulative reduction in emissions through hydropower projects by 2,514Gg CO2 until 2030 or 168Gg CO2 per year.",1
"Sectoral Information","Emission reduction potential","For 2025 target: ""This target will reduce emissions from a projected BAU of 2,988 Gg CO2 eq. in 2025 to 2,734 Gg CO2 eq., which is around 8% decrease in emissions.""<br>For 2030 target: ""This target will reduce emissions from a projected BAU of 3,640 Gg CO2 eq. in 2030 to 2,619 Gg CO2 eq., which is around 28% decrease in emissions.""",1
"Sectoral Information","Emission reduction potential","For 2025 targets: ""These two activities will reduce around 258 Gg CO2 eq. compared to BAU.""",1
"Sectoral Information","Emission reduction potential","High emission reduction potential",1
"Sectoral Information","Emission reduction potential","Low emission reduction potential",1
"Sectoral Information","Emission reduction potential","Unconditional: 1100 ktCO2e/y between 2020 and 2030; <br>Conditional: 45000 ktCO2e/y between 2020 and 2030.",1
