"global_category","indicator_name","value","count"
"","Supply-side efficiency: Power generation efficiency improvement: Fuel switching","No Sectoral Measure Specified",189
"","Supply-side efficiency: Power generation efficiency improvement: Fuel switching","Sectoral Measure Specified",8
