"global_category","indicator_name","value","count"
"Overview","Human rights","Not indicated",321
"Overview","Human rights","#N/A",28
"Overview","Human rights","Mentioned",20
"Overview","Human rights","Mentioned: specific section on human rights",9
"Overview","Human rights","Not mentioned",2
"Overview","Human rights","No Document Submitted",1
