"global_category","indicator_name","value","count"
"Overview","Historical responsibility","Not mentioned",236
"Overview","Historical responsibility","Mentioned own historical responsibility",46
"Overview","Historical responsibility","Quantified own historical responsibility",46
"Overview","Historical responsibility","#N/A",28
"Overview","Historical responsibility","Concept 'historical responsibility' mentioned",23
"Overview","Historical responsibility","No Document Submitted",1
"Overview","Historical responsibility","Own historical responsibility mentioned",1
