"global_category","indicator_name","value","count"
"Overview","Strengthened or added sectoral target","No previous submission available",197
"Overview","Strengthened or added sectoral target","No revision compared with previous version",169
"Overview","Strengthened or added sectoral target","No, no enhancement in the revised submission",65
"Overview","Strengthened or added sectoral target","Yes, enhancement in the revised submission",34
"Overview","Strengthened or added sectoral target","No Document Submitted",1
"Overview","Strengthened or added sectoral target","No sectoral target",1
"Overview","Strengthened or added sectoral target","Unclear",1
