"global_category","indicator_name","value","count"
"Overview","Pledge type","Actions",25
"Overview","Pledge type","GHG target",23
"Overview","Pledge type","Non-GHG target and Actions",14
"Overview","Pledge type","GHG target and Actions",9
"Overview","Pledge type","GHG target and Non-GHG target",1
"Overview","Pledge type","GHG target, Non-GHG target and Actions",1
